Dispatch_Date,Aggravated Assault Firearm,Aggravated Assault No Firearm,All Other Offenses,Burglary Non-Residential,Burglary Residential,DRIVING UNDER THE INFLUENCE,Disorderly Conduct,Fraud,Motor Vehicle Theft,Narcotic / Drug Law Violations,Other Assaults,Other Sex Offenses (Not Commercialized),Rape,Recovered Stolen Motor Vehicle,Robbery Firearm,Robbery No Firearm,Theft from Vehicle,Thefts,Vandalism/Criminal Mischief,Weapon Violations
2008-12-30,3.0,5.0,64.0,8.0,18.0,9.0,6.0,13.0,2.0,25.0,26.0,1.0,3.0,11.0,7.0,6.0,18.0,19.0,34.0,4.0
2008-12-31,,6.0,52.0,1.0,13.0,6.0,2.0,13.0,2.0,21.0,18.0,,1.0,8.0,4.0,5.0,8.0,15.0,18.0,3.0
2009-01-01,10.0,9.0,20.0,3.0,10.0,18.0,3.0,1.0,1.0,13.0,38.0,,5.0,8.0,2.0,5.0,9.0,9.0,37.0,5.0
2009-01-02,5.0,9.0,39.0,,18.0,8.0,2.0,17.0,3.0,25.0,11.0,5.0,1.0,11.0,5.0,7.0,15.0,24.0,22.0,3.0
2009-01-03,3.0,9.0,45.0,1.0,9.0,18.0,7.0,5.0,,17.0,23.0,,,14.0,6.0,6.0,7.0,13.0,21.0,4.0
2009-01-04,6.0,3.0,36.0,3.0,9.0,14.0,4.0,4.0,1.0,6.0,12.0,2.0,,5.0,2.0,9.0,17.0,21.0,22.0,1.0
2009-01-05,,4.0,21.0,7.0,21.0,3.0,1.0,18.0,2.0,8.0,20.0,,3.0,17.0,9.0,5.0,13.0,29.0,30.0,2.0
2009-01-06,5.0,1.0,31.0,4.0,14.0,5.0,2.0,14.0,1.0,21.0,12.0,,1.0,11.0,6.0,3.0,15.0,26.0,20.0,2.0
2009-01-07,3.0,7.0,41.0,3.0,16.0,6.0,2.0,15.0,1.0,16.0,20.0,2.0,1.0,16.0,8.0,6.0,19.0,14.0,17.0,6.0
2009-01-08,,5.0,44.0,1.0,11.0,14.0,8.0,15.0,1.0,26.0,33.0,,,13.0,6.0,6.0,17.0,16.0,16.0,
2009-01-09,2.0,5.0,26.0,2.0,23.0,15.0,5.0,14.0,1.0,24.0,31.0,2.0,2.0,10.0,7.0,4.0,16.0,24.0,18.0,2.0
2009-01-10,2.0,8.0,27.0,2.0,8.0,12.0,4.0,8.0,2.0,17.0,15.0,,,7.0,5.0,6.0,16.0,19.0,22.0,3.0
2009-01-11,2.0,8.0,27.0,1.0,8.0,18.0,4.0,2.0,1.0,10.0,21.0,,2.0,10.0,7.0,6.0,17.0,13.0,21.0,
2009-01-12,2.0,6.0,17.0,3.0,8.0,7.0,2.0,16.0,1.0,8.0,32.0,2.0,2.0,12.0,4.0,3.0,22.0,17.0,18.0,1.0
2009-01-13,5.0,8.0,63.0,4.0,11.0,10.0,5.0,17.0,,21.0,33.0,1.0,2.0,11.0,3.0,7.0,17.0,19.0,18.0,2.0
2009-01-14,1.0,7.0,61.0,5.0,13.0,8.0,4.0,20.0,,24.0,23.0,3.0,2.0,9.0,1.0,7.0,18.0,20.0,14.0,4.0
2009-01-15,1.0,1.0,63.0,,9.0,7.0,3.0,15.0,2.0,14.0,40.0,1.0,,9.0,5.0,7.0,15.0,24.0,16.0,
2009-01-16,4.0,6.0,20.0,1.0,8.0,6.0,1.0,14.0,,13.0,22.0,2.0,,10.0,7.0,2.0,10.0,20.0,15.0,
2009-01-17,3.0,6.0,61.0,,20.0,14.0,11.0,14.0,2.0,15.0,27.0,,,8.0,5.0,2.0,17.0,19.0,13.0,1.0
2009-01-18,3.0,7.0,35.0,,4.0,11.0,8.0,5.0,1.0,4.0,24.0,1.0,,8.0,7.0,3.0,15.0,16.0,24.0,2.0
2009-01-19,2.0,7.0,59.0,1.0,5.0,6.0,7.0,7.0,2.0,8.0,12.0,,1.0,9.0,7.0,5.0,17.0,21.0,20.0,
2009-01-20,3.0,5.0,58.0,2.0,10.0,3.0,1.0,16.0,,15.0,15.0,,1.0,12.0,9.0,4.0,18.0,27.0,14.0,2.0
2009-01-21,1.0,4.0,37.0,5.0,9.0,8.0,5.0,26.0,5.0,13.0,18.0,1.0,,10.0,6.0,6.0,9.0,28.0,15.0,2.0
2009-01-22,3.0,8.0,29.0,2.0,16.0,8.0,7.0,16.0,1.0,12.0,26.0,,2.0,10.0,5.0,6.0,13.0,18.0,7.0,2.0
2009-01-23,2.0,6.0,37.0,1.0,19.0,7.0,8.0,12.0,,27.0,26.0,4.0,1.0,9.0,6.0,6.0,25.0,27.0,21.0,5.0
2009-01-24,8.0,6.0,38.0,1.0,12.0,12.0,2.0,7.0,2.0,20.0,29.0,1.0,1.0,12.0,3.0,2.0,11.0,16.0,25.0,2.0
2009-01-25,3.0,13.0,38.0,2.0,15.0,17.0,4.0,5.0,2.0,9.0,37.0,2.0,,7.0,4.0,3.0,11.0,14.0,23.0,2.0
2009-01-26,2.0,3.0,25.0,3.0,11.0,7.0,,11.0,,9.0,34.0,1.0,1.0,6.0,2.0,2.0,15.0,20.0,16.0,2.0
2009-01-27,5.0,5.0,38.0,2.0,16.0,5.0,7.0,16.0,,19.0,38.0,1.0,,10.0,8.0,7.0,21.0,22.0,20.0,5.0
2009-01-28,1.0,8.0,26.0,,9.0,2.0,1.0,14.0,1.0,17.0,15.0,1.0,2.0,7.0,3.0,1.0,17.0,17.0,6.0,
2009-01-29,1.0,2.0,38.0,2.0,13.0,4.0,7.0,9.0,3.0,9.0,29.0,1.0,1.0,10.0,5.0,4.0,17.0,22.0,10.0,2.0
2009-01-30,1.0,6.0,32.0,2.0,16.0,6.0,3.0,18.0,1.0,17.0,28.0,2.0,,6.0,3.0,4.0,10.0,25.0,16.0,5.0
2009-01-31,5.0,7.0,40.0,2.0,10.0,19.0,4.0,9.0,,18.0,14.0,,1.0,6.0,4.0,6.0,14.0,17.0,10.0,1.0
2009-02-01,6.0,11.0,39.0,1.0,7.0,10.0,5.0,7.0,,8.0,25.0,1.0,1.0,6.0,1.0,5.0,10.0,17.0,16.0,
2009-02-02,3.0,6.0,22.0,5.0,5.0,7.0,7.0,18.0,2.0,16.0,32.0,2.0,2.0,15.0,2.0,5.0,22.0,26.0,18.0,1.0
2009-02-03,3.0,6.0,41.0,1.0,10.0,12.0,6.0,13.0,2.0,16.0,17.0,,3.0,5.0,8.0,14.0,11.0,17.0,20.0,2.0
2009-02-04,1.0,3.0,42.0,2.0,9.0,9.0,5.0,12.0,,11.0,19.0,4.0,1.0,6.0,3.0,4.0,15.0,16.0,14.0,2.0
2009-02-05,1.0,5.0,40.0,1.0,5.0,7.0,3.0,20.0,,15.0,18.0,2.0,,2.0,7.0,7.0,16.0,21.0,5.0,1.0
2009-02-06,,7.0,38.0,1.0,12.0,10.0,2.0,6.0,1.0,26.0,24.0,,,8.0,2.0,5.0,11.0,21.0,5.0,1.0
2009-02-07,2.0,6.0,32.0,,3.0,13.0,6.0,7.0,1.0,25.0,25.0,,2.0,11.0,3.0,3.0,13.0,19.0,15.0,3.0
2009-02-08,,5.0,73.0,1.0,5.0,9.0,5.0,3.0,,10.0,34.0,1.0,1.0,6.0,3.0,5.0,12.0,15.0,18.0,3.0
2009-02-09,2.0,10.0,58.0,,6.0,3.0,3.0,10.0,3.0,15.0,27.0,1.0,1.0,7.0,1.0,8.0,20.0,14.0,16.0,1.0
2009-02-10,3.0,1.0,44.0,1.0,8.0,3.0,10.0,14.0,1.0,37.0,31.0,2.0,2.0,11.0,4.0,5.0,23.0,19.0,11.0,2.0
2009-02-11,4.0,4.0,57.0,3.0,4.0,6.0,13.0,11.0,1.0,33.0,20.0,1.0,2.0,11.0,4.0,4.0,18.0,17.0,28.0,2.0
2009-02-12,2.0,4.0,47.0,4.0,15.0,2.0,2.0,15.0,2.0,15.0,18.0,3.0,2.0,12.0,4.0,4.0,15.0,17.0,18.0,2.0
2009-02-13,3.0,10.0,20.0,1.0,13.0,4.0,6.0,14.0,,18.0,30.0,,1.0,9.0,5.0,3.0,18.0,22.0,18.0,1.0
2009-02-14,5.0,9.0,36.0,,10.0,13.0,9.0,9.0,2.0,23.0,23.0,1.0,,13.0,3.0,3.0,14.0,20.0,20.0,1.0
2009-02-15,1.0,7.0,65.0,1.0,10.0,13.0,10.0,6.0,3.0,12.0,24.0,,2.0,7.0,,6.0,17.0,16.0,32.0,2.0
2009-02-16,2.0,6.0,47.0,1.0,7.0,10.0,5.0,8.0,1.0,17.0,21.0,1.0,,13.0,4.0,4.0,20.0,24.0,22.0,2.0
2009-02-17,1.0,2.0,47.0,2.0,12.0,7.0,6.0,9.0,2.0,24.0,23.0,2.0,,9.0,10.0,4.0,16.0,15.0,13.0,7.0
2009-02-18,1.0,5.0,58.0,1.0,8.0,3.0,2.0,15.0,,23.0,17.0,,2.0,9.0,5.0,4.0,10.0,18.0,18.0,
2009-02-19,3.0,4.0,43.0,1.0,14.0,6.0,4.0,24.0,5.0,19.0,27.0,3.0,,16.0,10.0,7.0,18.0,15.0,10.0,3.0
2009-02-20,3.0,6.0,27.0,1.0,9.0,6.0,8.0,17.0,,14.0,33.0,,,13.0,1.0,6.0,9.0,20.0,10.0,
2009-02-21,6.0,5.0,46.0,1.0,4.0,16.0,4.0,10.0,5.0,21.0,21.0,,,9.0,5.0,6.0,24.0,19.0,20.0,
2009-02-22,5.0,8.0,51.0,1.0,4.0,7.0,9.0,1.0,2.0,13.0,23.0,1.0,,8.0,3.0,4.0,17.0,15.0,17.0,1.0
2009-02-23,5.0,3.0,29.0,2.0,12.0,6.0,4.0,14.0,2.0,8.0,29.0,1.0,,10.0,3.0,3.0,17.0,21.0,22.0,3.0
2009-02-24,5.0,7.0,48.0,3.0,9.0,7.0,6.0,17.0,1.0,15.0,26.0,2.0,,7.0,5.0,3.0,13.0,20.0,20.0,2.0
2009-02-25,3.0,6.0,41.0,,9.0,13.0,7.0,15.0,1.0,19.0,34.0,1.0,2.0,10.0,3.0,6.0,15.0,22.0,15.0,1.0
2009-02-26,2.0,8.0,64.0,2.0,4.0,5.0,7.0,11.0,2.0,28.0,24.0,2.0,2.0,11.0,1.0,7.0,11.0,23.0,12.0,2.0
2009-02-27,3.0,11.0,45.0,,13.0,8.0,12.0,15.0,2.0,20.0,30.0,,1.0,6.0,4.0,4.0,12.0,29.0,15.0,1.0
2009-02-28,9.0,8.0,58.0,1.0,12.0,9.0,6.0,7.0,1.0,19.0,28.0,1.0,2.0,12.0,7.0,8.0,14.0,17.0,21.0,1.0
2009-03-01,10.0,5.0,48.0,,10.0,6.0,12.0,7.0,3.0,17.0,17.0,1.0,1.0,6.0,6.0,2.0,17.0,13.0,20.0,1.0
2009-03-02,1.0,8.0,22.0,1.0,6.0,2.0,1.0,4.0,1.0,2.0,13.0,1.0,,7.0,1.0,2.0,8.0,7.0,9.0,
2009-03-03,,3.0,20.0,1.0,7.0,4.0,2.0,19.0,2.0,17.0,34.0,,2.0,13.0,3.0,5.0,6.0,15.0,4.0,2.0
2009-03-04,1.0,8.0,33.0,2.0,7.0,6.0,1.0,10.0,,19.0,29.0,2.0,,9.0,2.0,7.0,11.0,19.0,10.0,2.0
2009-03-05,6.0,8.0,48.0,1.0,11.0,5.0,4.0,17.0,,13.0,25.0,3.0,,11.0,5.0,7.0,11.0,34.0,14.0,1.0
2009-03-06,4.0,14.0,37.0,1.0,6.0,8.0,7.0,7.0,2.0,22.0,23.0,3.0,,5.0,6.0,5.0,16.0,17.0,19.0,1.0
2009-03-07,4.0,4.0,53.0,1.0,8.0,13.0,9.0,7.0,3.0,24.0,28.0,,2.0,8.0,3.0,4.0,15.0,18.0,17.0,1.0
2009-03-08,2.0,10.0,54.0,,6.0,11.0,5.0,4.0,,7.0,27.0,1.0,1.0,8.0,4.0,5.0,18.0,11.0,33.0,
2009-03-09,1.0,4.0,32.0,2.0,4.0,4.0,4.0,12.0,1.0,12.0,25.0,1.0,3.0,9.0,4.0,5.0,18.0,24.0,17.0,1.0
2009-03-10,,5.0,45.0,2.0,13.0,5.0,4.0,23.0,4.0,21.0,33.0,1.0,3.0,8.0,4.0,5.0,16.0,24.0,14.0,2.0
2009-03-11,3.0,7.0,48.0,,13.0,6.0,6.0,13.0,4.0,25.0,34.0,1.0,1.0,8.0,7.0,3.0,21.0,18.0,21.0,1.0
2009-03-12,,6.0,39.0,,2.0,6.0,2.0,12.0,1.0,18.0,40.0,,,17.0,3.0,8.0,17.0,22.0,20.0,2.0
2009-03-13,2.0,8.0,44.0,1.0,8.0,5.0,7.0,16.0,,25.0,38.0,1.0,2.0,8.0,,9.0,25.0,17.0,24.0,4.0
2009-03-14,1.0,13.0,81.0,3.0,12.0,21.0,7.0,11.0,1.0,26.0,34.0,1.0,1.0,8.0,5.0,4.0,16.0,26.0,21.0,3.0
2009-03-15,4.0,12.0,53.0,2.0,7.0,10.0,5.0,6.0,2.0,13.0,28.0,1.0,2.0,10.0,1.0,9.0,18.0,25.0,31.0,2.0
2009-03-16,1.0,12.0,29.0,,7.0,5.0,3.0,12.0,1.0,11.0,32.0,4.0,,10.0,4.0,8.0,18.0,17.0,27.0,2.0
2009-03-17,,10.0,35.0,,8.0,7.0,3.0,12.0,2.0,31.0,23.0,3.0,3.0,9.0,4.0,2.0,15.0,19.0,14.0,3.0
2009-03-18,2.0,11.0,53.0,1.0,8.0,6.0,8.0,18.0,1.0,23.0,33.0,1.0,2.0,10.0,3.0,6.0,12.0,25.0,26.0,4.0
2009-03-19,3.0,9.0,34.0,1.0,7.0,6.0,6.0,28.0,1.0,30.0,44.0,,2.0,10.0,,6.0,9.0,23.0,25.0,1.0
2009-03-20,5.0,11.0,31.0,2.0,11.0,5.0,8.0,10.0,2.0,25.0,40.0,2.0,1.0,12.0,5.0,4.0,14.0,25.0,25.0,3.0
2009-03-21,3.0,7.0,63.0,2.0,9.0,13.0,10.0,4.0,1.0,23.0,24.0,2.0,1.0,7.0,4.0,7.0,15.0,17.0,33.0,3.0
2009-03-22,1.0,11.0,49.0,,6.0,11.0,5.0,9.0,3.0,12.0,26.0,1.0,,7.0,3.0,3.0,17.0,12.0,20.0,1.0
2009-03-23,5.0,8.0,34.0,2.0,12.0,4.0,2.0,21.0,2.0,5.0,41.0,1.0,2.0,14.0,2.0,5.0,15.0,25.0,21.0,3.0
2009-03-24,2.0,6.0,37.0,,8.0,5.0,3.0,13.0,,26.0,32.0,2.0,1.0,8.0,,3.0,13.0,13.0,15.0,3.0
2009-03-25,2.0,6.0,33.0,1.0,7.0,2.0,8.0,16.0,,26.0,33.0,2.0,,11.0,5.0,4.0,16.0,30.0,18.0,2.0
2009-03-26,4.0,11.0,28.0,2.0,8.0,8.0,10.0,12.0,,24.0,33.0,4.0,,8.0,2.0,4.0,25.0,22.0,18.0,
2009-03-27,3.0,10.0,44.0,1.0,10.0,7.0,7.0,24.0,2.0,34.0,25.0,3.0,2.0,10.0,3.0,1.0,10.0,25.0,23.0,3.0
2009-03-28,2.0,3.0,51.0,2.0,12.0,13.0,7.0,4.0,,13.0,28.0,,2.0,9.0,6.0,3.0,19.0,32.0,23.0,1.0
2009-03-29,5.0,6.0,35.0,,6.0,5.0,8.0,6.0,1.0,14.0,32.0,2.0,,5.0,2.0,6.0,18.0,13.0,20.0,1.0
2009-03-30,2.0,6.0,19.0,1.0,13.0,3.0,3.0,15.0,1.0,12.0,42.0,,,8.0,1.0,2.0,21.0,33.0,33.0,1.0
2009-03-31,3.0,5.0,38.0,2.0,13.0,6.0,8.0,23.0,2.0,28.0,30.0,2.0,1.0,16.0,1.0,6.0,15.0,27.0,23.0,2.0
2009-04-01,5.0,3.0,51.0,2.0,4.0,6.0,5.0,16.0,2.0,26.0,50.0,1.0,2.0,18.0,9.0,7.0,12.0,28.0,16.0,3.0
2009-04-02,11.0,8.0,66.0,,9.0,6.0,7.0,15.0,1.0,21.0,36.0,3.0,,9.0,1.0,4.0,15.0,30.0,18.0,2.0
2009-04-03,1.0,11.0,62.0,2.0,13.0,6.0,8.0,15.0,1.0,29.0,29.0,1.0,2.0,12.0,1.0,6.0,13.0,23.0,18.0,4.0
2009-04-04,2.0,5.0,70.0,1.0,13.0,12.0,5.0,11.0,2.0,18.0,21.0,,2.0,7.0,4.0,5.0,13.0,18.0,27.0,3.0
2009-04-05,6.0,12.0,46.0,2.0,6.0,16.0,5.0,5.0,3.0,14.0,19.0,3.0,,10.0,6.0,6.0,19.0,12.0,41.0,3.0
2009-04-06,5.0,4.0,46.0,1.0,14.0,5.0,1.0,10.0,1.0,11.0,16.0,1.0,,10.0,8.0,4.0,27.0,24.0,25.0,3.0
2009-04-07,1.0,11.0,61.0,1.0,11.0,8.0,5.0,17.0,,34.0,23.0,1.0,1.0,8.0,1.0,3.0,21.0,21.0,20.0,1.0
2009-04-08,5.0,3.0,84.0,,12.0,4.0,2.0,10.0,4.0,14.0,14.0,1.0,1.0,6.0,4.0,2.0,18.0,19.0,21.0,2.0
2009-04-09,5.0,3.0,134.0,1.0,3.0,8.0,7.0,13.0,,22.0,23.0,2.0,,5.0,2.0,5.0,19.0,15.0,35.0,1.0
2009-04-10,4.0,6.0,64.0,2.0,10.0,8.0,6.0,17.0,1.0,32.0,32.0,5.0,1.0,8.0,4.0,9.0,14.0,30.0,28.0,2.0
2009-04-11,1.0,11.0,38.0,5.0,11.0,12.0,7.0,7.0,1.0,26.0,19.0,,1.0,3.0,4.0,6.0,16.0,19.0,24.0,4.0
2009-04-12,3.0,5.0,40.0,4.0,9.0,12.0,,4.0,3.0,11.0,24.0,1.0,1.0,6.0,2.0,4.0,6.0,12.0,22.0,1.0
2009-04-13,6.0,10.0,41.0,1.0,7.0,5.0,2.0,22.0,4.0,8.0,36.0,5.0,,7.0,4.0,7.0,13.0,28.0,23.0,1.0
2009-04-14,1.0,12.0,44.0,4.0,16.0,8.0,1.0,13.0,2.0,19.0,32.0,3.0,,12.0,,4.0,10.0,21.0,10.0,1.0
2009-04-15,,7.0,29.0,1.0,8.0,3.0,4.0,12.0,2.0,30.0,19.0,1.0,1.0,8.0,2.0,9.0,13.0,24.0,21.0,1.0
2009-04-16,2.0,8.0,47.0,3.0,6.0,5.0,10.0,16.0,1.0,21.0,35.0,2.0,,15.0,2.0,9.0,15.0,23.0,27.0,2.0
2009-04-17,7.0,5.0,50.0,4.0,6.0,3.0,21.0,16.0,1.0,17.0,20.0,3.0,,9.0,4.0,5.0,21.0,23.0,25.0,3.0
2009-04-18,5.0,9.0,64.0,,9.0,15.0,9.0,11.0,1.0,27.0,24.0,1.0,2.0,8.0,3.0,7.0,17.0,23.0,29.0,1.0
2009-04-19,5.0,6.0,73.0,,10.0,9.0,4.0,10.0,2.0,15.0,29.0,,1.0,10.0,3.0,4.0,13.0,20.0,19.0,
2009-04-20,5.0,8.0,36.0,3.0,7.0,1.0,1.0,14.0,2.0,8.0,22.0,3.0,1.0,5.0,2.0,3.0,19.0,18.0,30.0,1.0
2009-04-21,2.0,10.0,45.0,2.0,9.0,4.0,7.0,9.0,2.0,24.0,36.0,,,6.0,4.0,1.0,15.0,29.0,22.0,
2009-04-22,2.0,12.0,76.0,,7.0,6.0,7.0,21.0,5.0,25.0,42.0,2.0,,6.0,5.0,7.0,16.0,26.0,17.0,2.0
2009-04-23,1.0,14.0,38.0,2.0,18.0,3.0,4.0,10.0,,26.0,27.0,4.0,5.0,12.0,7.0,2.0,11.0,30.0,20.0,
2009-04-24,3.0,11.0,44.0,4.0,11.0,7.0,4.0,17.0,2.0,11.0,43.0,1.0,1.0,2.0,1.0,5.0,12.0,22.0,23.0,
2009-04-25,2.0,15.0,64.0,1.0,15.0,12.0,18.0,8.0,,19.0,32.0,1.0,1.0,8.0,2.0,4.0,13.0,25.0,19.0,4.0
2009-04-26,3.0,12.0,89.0,,11.0,9.0,6.0,2.0,1.0,6.0,26.0,,1.0,6.0,4.0,5.0,12.0,27.0,31.0,
2009-04-27,4.0,11.0,42.0,2.0,13.0,3.0,4.0,12.0,,9.0,22.0,2.0,,10.0,3.0,7.0,23.0,20.0,28.0,3.0
2009-04-28,2.0,15.0,43.0,3.0,9.0,2.0,13.0,8.0,2.0,23.0,25.0,1.0,,6.0,2.0,6.0,11.0,23.0,16.0,1.0
2009-04-29,1.0,9.0,42.0,1.0,12.0,8.0,8.0,18.0,2.0,35.0,37.0,,,9.0,4.0,5.0,14.0,29.0,19.0,3.0
2009-04-30,,10.0,42.0,2.0,7.0,7.0,5.0,11.0,2.0,19.0,34.0,2.0,,9.0,5.0,5.0,10.0,27.0,9.0,4.0
2009-05-01,2.0,9.0,50.0,4.0,7.0,6.0,11.0,11.0,,33.0,31.0,3.0,,7.0,4.0,9.0,14.0,27.0,17.0,3.0
2009-05-02,4.0,9.0,71.0,2.0,3.0,10.0,9.0,12.0,2.0,28.0,25.0,,,6.0,2.0,4.0,12.0,25.0,13.0,3.0
2009-05-03,4.0,7.0,69.0,4.0,7.0,5.0,7.0,2.0,2.0,8.0,31.0,4.0,3.0,3.0,3.0,7.0,19.0,11.0,21.0,
2009-05-04,3.0,6.0,36.0,1.0,16.0,2.0,2.0,22.0,2.0,7.0,30.0,5.0,1.0,5.0,8.0,8.0,26.0,25.0,19.0,5.0
2009-05-05,2.0,8.0,48.0,3.0,11.0,5.0,4.0,16.0,6.0,26.0,27.0,3.0,1.0,9.0,4.0,7.0,30.0,23.0,25.0,1.0
2009-05-06,2.0,3.0,47.0,,9.0,10.0,2.0,15.0,3.0,22.0,40.0,,,5.0,4.0,7.0,19.0,35.0,13.0,5.0
2009-05-07,3.0,11.0,56.0,1.0,11.0,6.0,7.0,13.0,3.0,29.0,32.0,2.0,1.0,10.0,4.0,6.0,23.0,28.0,26.0,3.0
2009-05-08,5.0,7.0,44.0,,8.0,11.0,2.0,18.0,3.0,23.0,36.0,3.0,,4.0,3.0,2.0,11.0,37.0,22.0,3.0
2009-05-09,,10.0,71.0,4.0,9.0,9.0,5.0,8.0,3.0,29.0,39.0,1.0,,12.0,2.0,10.0,18.0,23.0,23.0,6.0
2009-05-10,3.0,17.0,87.0,1.0,7.0,10.0,6.0,2.0,,4.0,26.0,1.0,3.0,5.0,2.0,7.0,32.0,18.0,32.0,2.0
2009-05-11,2.0,3.0,29.0,4.0,13.0,2.0,8.0,14.0,2.0,6.0,31.0,2.0,1.0,11.0,3.0,6.0,15.0,23.0,26.0,5.0
2009-05-12,5.0,13.0,50.0,,8.0,3.0,5.0,16.0,4.0,19.0,47.0,4.0,1.0,10.0,5.0,9.0,20.0,28.0,22.0,2.0
2009-05-13,3.0,13.0,37.0,1.0,13.0,8.0,11.0,12.0,1.0,20.0,37.0,1.0,1.0,11.0,3.0,6.0,17.0,26.0,21.0,1.0
2009-05-14,6.0,11.0,42.0,3.0,11.0,6.0,3.0,15.0,5.0,18.0,34.0,2.0,,7.0,3.0,4.0,16.0,23.0,17.0,3.0
2009-05-15,1.0,6.0,39.0,2.0,5.0,7.0,4.0,13.0,1.0,25.0,42.0,2.0,1.0,5.0,4.0,2.0,19.0,21.0,20.0,1.0
2009-05-16,4.0,16.0,86.0,1.0,11.0,10.0,14.0,8.0,2.0,23.0,31.0,,,7.0,2.0,3.0,14.0,23.0,40.0,3.0
2009-05-17,7.0,11.0,74.0,2.0,8.0,5.0,9.0,7.0,3.0,4.0,15.0,1.0,,7.0,4.0,8.0,16.0,18.0,23.0,2.0
2009-05-18,2.0,15.0,58.0,1.0,15.0,7.0,6.0,21.0,,16.0,31.0,4.0,,12.0,2.0,5.0,18.0,26.0,34.0,3.0
2009-05-19,4.0,11.0,46.0,,13.0,,5.0,18.0,4.0,7.0,40.0,1.0,2.0,9.0,11.0,6.0,19.0,34.0,23.0,2.0
2009-05-20,2.0,10.0,54.0,2.0,8.0,5.0,3.0,16.0,,28.0,39.0,4.0,1.0,6.0,1.0,5.0,22.0,32.0,26.0,2.0
2009-05-21,4.0,6.0,40.0,2.0,6.0,9.0,2.0,15.0,3.0,20.0,35.0,1.0,,7.0,2.0,5.0,16.0,35.0,23.0,2.0
2009-05-22,6.0,6.0,50.0,2.0,7.0,6.0,2.0,13.0,3.0,23.0,38.0,1.0,3.0,9.0,6.0,5.0,19.0,19.0,17.0,
2009-05-23,9.0,7.0,94.0,3.0,11.0,16.0,6.0,8.0,3.0,9.0,31.0,,,4.0,1.0,7.0,15.0,26.0,28.0,
2009-05-24,5.0,10.0,75.0,8.0,4.0,13.0,11.0,6.0,,18.0,30.0,2.0,,10.0,6.0,5.0,13.0,16.0,13.0,3.0
2009-05-25,1.0,13.0,74.0,1.0,8.0,4.0,3.0,2.0,2.0,10.0,44.0,3.0,2.0,8.0,6.0,5.0,9.0,12.0,16.0,2.0
2009-05-26,3.0,10.0,55.0,,10.0,7.0,5.0,13.0,3.0,15.0,27.0,4.0,1.0,10.0,5.0,,26.0,21.0,19.0,2.0
2009-05-27,4.0,9.0,49.0,2.0,6.0,2.0,5.0,10.0,1.0,25.0,33.0,3.0,1.0,12.0,2.0,1.0,13.0,31.0,18.0,5.0
2009-05-28,3.0,7.0,46.0,2.0,8.0,3.0,7.0,21.0,,22.0,39.0,2.0,1.0,9.0,6.0,,21.0,25.0,30.0,2.0
2009-05-29,,3.0,51.0,,7.0,8.0,3.0,14.0,2.0,21.0,46.0,6.0,1.0,6.0,8.0,3.0,18.0,21.0,17.0,4.0
2009-05-30,3.0,11.0,68.0,1.0,6.0,5.0,6.0,6.0,2.0,25.0,32.0,1.0,,13.0,1.0,6.0,21.0,17.0,34.0,3.0
2009-05-31,1.0,8.0,63.0,1.0,2.0,13.0,7.0,4.0,4.0,19.0,34.0,,,5.0,4.0,9.0,17.0,16.0,25.0,3.0
2009-06-01,2.0,7.0,27.0,3.0,5.0,3.0,2.0,19.0,,4.0,40.0,,,7.0,3.0,4.0,24.0,29.0,37.0,3.0
2009-06-02,3.0,12.0,48.0,3.0,7.0,4.0,9.0,9.0,1.0,27.0,41.0,2.0,1.0,4.0,5.0,5.0,18.0,27.0,17.0,
2009-06-03,,4.0,71.0,1.0,11.0,6.0,2.0,23.0,1.0,24.0,45.0,2.0,1.0,17.0,4.0,3.0,21.0,26.0,23.0,1.0
2009-06-04,2.0,5.0,48.0,2.0,10.0,4.0,4.0,5.0,1.0,21.0,42.0,2.0,,11.0,5.0,5.0,26.0,23.0,18.0,5.0
2009-06-05,7.0,7.0,18.0,1.0,5.0,4.0,4.0,7.0,6.0,16.0,25.0,3.0,,13.0,4.0,4.0,16.0,32.0,15.0,2.0
2009-06-06,2.0,5.0,65.0,1.0,10.0,10.0,8.0,9.0,,21.0,26.0,1.0,1.0,7.0,4.0,6.0,20.0,21.0,19.0,2.0
2009-06-07,5.0,13.0,77.0,1.0,5.0,14.0,11.0,2.0,3.0,12.0,42.0,1.0,,8.0,5.0,3.0,18.0,21.0,30.0,1.0
2009-06-08,5.0,12.0,41.0,4.0,13.0,7.0,5.0,14.0,3.0,14.0,33.0,2.0,,5.0,3.0,5.0,12.0,27.0,21.0,5.0
2009-06-09,3.0,9.0,70.0,2.0,20.0,4.0,6.0,19.0,1.0,35.0,24.0,5.0,2.0,7.0,2.0,6.0,19.0,36.0,25.0,4.0
2009-06-10,3.0,9.0,50.0,2.0,12.0,3.0,7.0,14.0,8.0,36.0,47.0,1.0,2.0,6.0,2.0,3.0,23.0,29.0,13.0,3.0
2009-06-11,2.0,8.0,35.0,4.0,9.0,6.0,3.0,13.0,4.0,28.0,30.0,3.0,,8.0,5.0,7.0,21.0,21.0,17.0,1.0
2009-06-12,4.0,11.0,40.0,2.0,11.0,9.0,5.0,10.0,3.0,23.0,39.0,2.0,1.0,12.0,4.0,4.0,23.0,24.0,26.0,2.0
2009-06-13,4.0,6.0,71.0,1.0,6.0,15.0,23.0,8.0,1.0,21.0,29.0,,1.0,10.0,9.0,8.0,23.0,15.0,20.0,3.0
