Dispatch_Date,Aggravated Assault Firearm,Aggravated Assault No Firearm,All Other Offenses,Burglary Non-Residential,Burglary Residential,DRIVING UNDER THE INFLUENCE,Disorderly Conduct,Fraud,Motor Vehicle Theft,Narcotic / Drug Law Violations,Other Assaults,Other Sex Offenses (Not Commercialized),Prostitution and Commercialized Vice,Recovered Stolen Motor Vehicle,Robbery Firearm,Robbery No Firearm,Theft from Vehicle,Thefts,Vandalism/Criminal Mischief,Weapon Violations
2012-07-13,9.0,13.0,77.0,6.0,18.0,4.0,12.0,20.0,15.0,26.0,50.0,3.0,6.0,19.0,6.0,11.0,29.0,44.0,39.0,3.0
2012-07-14,4.0,12.0,77.0,3.0,24.0,12.0,11.0,9.0,7.0,17.0,42.0,,7.0,23.0,7.0,7.0,20.0,35.0,31.0,5.0
2012-07-15,9.0,15.0,61.0,3.0,6.0,7.0,1.0,4.0,5.0,9.0,62.0,4.0,,14.0,6.0,8.0,34.0,43.0,43.0,4.0
2012-07-16,2.0,12.0,83.0,8.0,14.0,10.0,2.0,30.0,13.0,14.0,41.0,8.0,,28.0,6.0,18.0,24.0,57.0,32.0,3.0
2012-07-17,4.0,13.0,105.0,4.0,20.0,2.0,8.0,14.0,9.0,50.0,48.0,2.0,8.0,19.0,12.0,6.0,27.0,49.0,26.0,
2012-07-18,3.0,10.0,142.0,6.0,18.0,12.0,5.0,24.0,5.0,39.0,47.0,3.0,11.0,34.0,8.0,14.0,32.0,54.0,37.0,1.0
2012-07-19,8.0,19.0,105.0,8.0,20.0,9.0,11.0,20.0,4.0,40.0,58.0,3.0,10.0,21.0,8.0,7.0,24.0,47.0,45.0,2.0
2012-07-20,7.0,15.0,79.0,7.0,25.0,11.0,8.0,24.0,9.0,36.0,41.0,8.0,4.0,24.0,11.0,13.0,32.0,52.0,44.0,3.0
2012-07-21,8.0,9.0,87.0,3.0,21.0,10.0,9.0,19.0,9.0,32.0,49.0,1.0,11.0,10.0,12.0,8.0,19.0,45.0,29.0,1.0
2012-07-22,15.0,14.0,87.0,4.0,13.0,11.0,4.0,10.0,1.0,15.0,56.0,3.0,,15.0,7.0,13.0,31.0,36.0,47.0,1.0
2012-07-23,6.0,14.0,75.0,3.0,31.0,4.0,9.0,33.0,13.0,12.0,62.0,7.0,,25.0,9.0,11.0,27.0,60.0,38.0,1.0
2012-07-24,7.0,13.0,99.0,6.0,29.0,10.0,8.0,24.0,10.0,33.0,59.0,6.0,3.0,22.0,9.0,13.0,33.0,55.0,37.0,4.0
2012-07-25,4.0,15.0,81.0,3.0,24.0,6.0,8.0,19.0,9.0,46.0,47.0,4.0,8.0,24.0,10.0,15.0,39.0,61.0,42.0,4.0
2012-07-26,5.0,16.0,82.0,10.0,11.0,9.0,11.0,21.0,4.0,29.0,46.0,3.0,,18.0,9.0,11.0,33.0,52.0,32.0,3.0
2012-07-27,5.0,15.0,66.0,5.0,21.0,12.0,7.0,19.0,11.0,37.0,52.0,8.0,4.0,14.0,6.0,9.0,40.0,46.0,36.0,2.0
2012-07-28,2.0,21.0,77.0,1.0,17.0,12.0,7.0,13.0,2.0,31.0,45.0,1.0,,18.0,9.0,13.0,22.0,44.0,39.0,5.0
2012-07-29,6.0,9.0,65.0,4.0,12.0,8.0,12.0,8.0,5.0,6.0,55.0,,,22.0,6.0,10.0,35.0,47.0,47.0,3.0
2012-07-30,6.0,12.0,95.0,4.0,31.0,3.0,2.0,33.0,4.0,16.0,54.0,3.0,,22.0,8.0,14.0,34.0,56.0,39.0,2.0
2012-07-31,3.0,21.0,128.0,6.0,22.0,4.0,7.0,25.0,4.0,40.0,63.0,4.0,3.0,24.0,9.0,14.0,22.0,56.0,44.0,4.0
2012-08-01,3.0,13.0,81.0,4.0,17.0,4.0,1.0,26.0,12.0,30.0,63.0,1.0,10.0,22.0,6.0,16.0,23.0,48.0,34.0,2.0
2012-08-02,13.0,11.0,77.0,7.0,22.0,5.0,6.0,17.0,8.0,28.0,40.0,2.0,6.0,21.0,8.0,11.0,28.0,42.0,42.0,2.0
2012-08-03,20.0,21.0,74.0,5.0,11.0,7.0,2.0,32.0,12.0,23.0,51.0,9.0,1.0,17.0,6.0,11.0,39.0,56.0,50.0,2.0
2012-08-04,4.0,13.0,100.0,5.0,15.0,9.0,5.0,10.0,10.0,24.0,46.0,1.0,3.0,16.0,10.0,15.0,14.0,28.0,34.0,1.0
2012-08-05,6.0,9.0,77.0,4.0,12.0,7.0,7.0,5.0,7.0,12.0,49.0,1.0,,16.0,13.0,17.0,33.0,35.0,38.0,3.0
2012-08-06,8.0,12.0,72.0,9.0,23.0,4.0,,18.0,8.0,22.0,67.0,3.0,,21.0,8.0,10.0,28.0,59.0,46.0,2.0
2012-08-07,7.0,17.0,104.0,4.0,25.0,4.0,1.0,29.0,8.0,41.0,68.0,5.0,15.0,19.0,3.0,11.0,28.0,60.0,42.0,3.0
2012-08-08,6.0,19.0,85.0,7.0,13.0,6.0,1.0,27.0,12.0,43.0,61.0,4.0,,12.0,4.0,18.0,41.0,53.0,45.0,1.0
2012-08-09,7.0,15.0,79.0,10.0,13.0,3.0,13.0,26.0,6.0,27.0,62.0,1.0,8.0,8.0,4.0,13.0,37.0,61.0,36.0,2.0
2012-08-10,9.0,5.0,98.0,4.0,9.0,3.0,1.0,16.0,9.0,32.0,59.0,3.0,7.0,26.0,13.0,14.0,36.0,49.0,28.0,4.0
2012-08-11,3.0,10.0,86.0,2.0,19.0,14.0,8.0,9.0,11.0,26.0,50.0,,,12.0,6.0,7.0,24.0,54.0,37.0,1.0
2012-08-12,11.0,11.0,94.0,8.0,22.0,8.0,3.0,4.0,4.0,16.0,35.0,4.0,,21.0,8.0,4.0,29.0,35.0,53.0,2.0
2012-08-13,7.0,8.0,128.0,22.0,25.0,5.0,7.0,30.0,9.0,17.0,52.0,7.0,,26.0,12.0,11.0,40.0,62.0,44.0,
2012-08-14,7.0,7.0,82.0,5.0,25.0,3.0,6.0,25.0,8.0,38.0,56.0,9.0,8.0,20.0,7.0,10.0,33.0,49.0,33.0,3.0
2012-08-15,5.0,22.0,98.0,34.0,33.0,3.0,6.0,21.0,4.0,27.0,42.0,3.0,5.0,20.0,7.0,11.0,25.0,41.0,28.0,
2012-08-16,9.0,16.0,90.0,4.0,37.0,1.0,10.0,13.0,6.0,26.0,42.0,2.0,3.0,17.0,6.0,6.0,38.0,56.0,40.0,1.0
2012-08-17,2.0,15.0,78.0,1.0,30.0,10.0,6.0,17.0,12.0,34.0,52.0,3.0,,23.0,6.0,11.0,21.0,56.0,36.0,5.0
2012-08-18,9.0,11.0,100.0,8.0,33.0,15.0,3.0,13.0,9.0,23.0,55.0,,,15.0,8.0,11.0,33.0,40.0,45.0,2.0
2012-08-19,5.0,16.0,99.0,2.0,12.0,9.0,6.0,2.0,4.0,11.0,64.0,1.0,,19.0,9.0,9.0,31.0,39.0,40.0,3.0
2012-08-20,4.0,12.0,76.0,10.0,19.0,4.0,6.0,16.0,2.0,23.0,59.0,,,13.0,9.0,15.0,39.0,57.0,46.0,1.0
2012-08-21,6.0,14.0,97.0,9.0,19.0,6.0,6.0,24.0,9.0,28.0,52.0,15.0,6.0,22.0,12.0,11.0,41.0,58.0,41.0,3.0
2012-08-22,9.0,11.0,88.0,6.0,28.0,9.0,12.0,18.0,8.0,38.0,53.0,4.0,,19.0,6.0,9.0,36.0,63.0,36.0,2.0
2012-08-23,9.0,16.0,65.0,34.0,28.0,5.0,3.0,27.0,4.0,28.0,56.0,2.0,6.0,18.0,6.0,14.0,23.0,61.0,39.0,5.0
2012-08-24,5.0,15.0,102.0,8.0,26.0,20.0,7.0,20.0,8.0,23.0,59.0,3.0,,17.0,8.0,10.0,32.0,54.0,43.0,4.0
2012-08-25,11.0,9.0,121.0,6.0,18.0,19.0,18.0,15.0,11.0,26.0,56.0,2.0,5.0,14.0,9.0,5.0,42.0,47.0,34.0,2.0
2012-08-26,6.0,15.0,69.0,2.0,19.0,10.0,18.0,4.0,6.0,14.0,55.0,1.0,,16.0,4.0,11.0,37.0,43.0,42.0,3.0
2012-08-27,4.0,15.0,55.0,10.0,35.0,5.0,7.0,26.0,8.0,15.0,42.0,4.0,,18.0,7.0,8.0,29.0,57.0,32.0,1.0
2012-08-28,7.0,24.0,95.0,5.0,24.0,7.0,7.0,17.0,5.0,46.0,55.0,4.0,,17.0,12.0,11.0,35.0,71.0,40.0,1.0
2012-08-29,12.0,13.0,86.0,9.0,19.0,6.0,9.0,19.0,5.0,36.0,52.0,1.0,,17.0,11.0,11.0,46.0,59.0,37.0,3.0
2012-08-30,3.0,18.0,91.0,5.0,29.0,6.0,4.0,27.0,9.0,39.0,61.0,4.0,8.0,11.0,11.0,15.0,48.0,56.0,28.0,6.0
2012-08-31,8.0,22.0,78.0,5.0,30.0,3.0,4.0,15.0,3.0,46.0,60.0,6.0,5.0,13.0,7.0,15.0,46.0,58.0,30.0,4.0
2012-09-01,5.0,17.0,88.0,2.0,25.0,13.0,8.0,10.0,7.0,35.0,55.0,4.0,,17.0,9.0,7.0,33.0,54.0,51.0,2.0
2012-09-02,5.0,14.0,52.0,3.0,27.0,11.0,3.0,5.0,4.0,9.0,52.0,4.0,,16.0,13.0,12.0,32.0,49.0,50.0,2.0
2012-09-03,2.0,21.0,65.0,3.0,13.0,7.0,9.0,9.0,8.0,13.0,49.0,2.0,,14.0,4.0,5.0,28.0,44.0,38.0,1.0
2012-09-04,2.0,13.0,84.0,10.0,21.0,7.0,2.0,29.0,11.0,29.0,43.0,3.0,7.0,26.0,6.0,8.0,50.0,67.0,43.0,1.0
2012-09-05,7.0,17.0,92.0,7.0,21.0,3.0,3.0,22.0,12.0,46.0,45.0,4.0,7.0,17.0,11.0,9.0,41.0,63.0,29.0,3.0
2012-09-06,4.0,9.0,77.0,,20.0,5.0,4.0,29.0,13.0,36.0,63.0,1.0,5.0,25.0,5.0,11.0,41.0,68.0,34.0,
2012-09-07,3.0,12.0,94.0,5.0,16.0,20.0,4.0,24.0,9.0,39.0,62.0,1.0,10.0,22.0,9.0,16.0,36.0,62.0,39.0,8.0
2012-09-08,3.0,17.0,83.0,4.0,22.0,27.0,7.0,14.0,10.0,36.0,62.0,1.0,,25.0,8.0,9.0,34.0,41.0,38.0,1.0
2012-09-09,7.0,17.0,54.0,4.0,25.0,9.0,4.0,8.0,4.0,8.0,53.0,3.0,,23.0,7.0,10.0,37.0,59.0,42.0,2.0
2012-09-10,4.0,13.0,64.0,2.0,32.0,3.0,3.0,30.0,8.0,14.0,62.0,3.0,,22.0,10.0,8.0,37.0,62.0,34.0,2.0
2012-09-11,6.0,17.0,70.0,4.0,29.0,7.0,3.0,31.0,4.0,46.0,56.0,9.0,3.0,13.0,8.0,11.0,35.0,41.0,39.0,6.0
2012-09-12,2.0,15.0,67.0,5.0,21.0,8.0,4.0,36.0,10.0,37.0,63.0,3.0,3.0,20.0,6.0,7.0,25.0,59.0,29.0,3.0
2012-09-13,6.0,16.0,79.0,5.0,31.0,8.0,13.0,20.0,8.0,26.0,60.0,4.0,3.0,18.0,9.0,14.0,30.0,53.0,33.0,1.0
2012-09-14,7.0,14.0,86.0,3.0,30.0,13.0,5.0,21.0,3.0,30.0,67.0,5.0,4.0,13.0,9.0,10.0,47.0,43.0,28.0,2.0
2012-09-15,6.0,18.0,95.0,4.0,19.0,15.0,10.0,9.0,3.0,23.0,60.0,2.0,3.0,12.0,5.0,9.0,34.0,68.0,37.0,4.0
2012-09-16,10.0,13.0,71.0,3.0,18.0,8.0,3.0,7.0,5.0,7.0,49.0,3.0,,13.0,13.0,5.0,43.0,52.0,36.0,3.0
2012-09-17,9.0,6.0,73.0,11.0,33.0,9.0,6.0,24.0,5.0,17.0,75.0,5.0,,16.0,13.0,3.0,44.0,56.0,44.0,3.0
2012-09-18,3.0,7.0,67.0,4.0,37.0,5.0,6.0,20.0,4.0,25.0,47.0,2.0,4.0,13.0,24.0,17.0,46.0,64.0,23.0,5.0
2012-09-19,5.0,19.0,84.0,1.0,27.0,2.0,14.0,24.0,7.0,42.0,73.0,3.0,8.0,16.0,14.0,11.0,29.0,59.0,43.0,9.0
2012-09-20,12.0,8.0,107.0,5.0,18.0,4.0,6.0,26.0,2.0,38.0,50.0,4.0,,22.0,6.0,16.0,34.0,58.0,39.0,2.0
2012-09-21,6.0,17.0,146.0,2.0,24.0,18.0,8.0,29.0,3.0,52.0,65.0,3.0,10.0,16.0,7.0,10.0,25.0,67.0,44.0,6.0
2012-09-22,6.0,14.0,96.0,5.0,23.0,10.0,8.0,14.0,4.0,27.0,49.0,1.0,,9.0,14.0,9.0,30.0,44.0,33.0,4.0
2012-09-23,8.0,20.0,58.0,3.0,13.0,6.0,6.0,8.0,3.0,14.0,54.0,2.0,,15.0,11.0,13.0,48.0,37.0,40.0,2.0
2012-09-24,3.0,13.0,55.0,7.0,31.0,9.0,9.0,27.0,8.0,20.0,51.0,2.0,,19.0,8.0,9.0,41.0,64.0,30.0,3.0
2012-09-25,6.0,13.0,84.0,4.0,34.0,6.0,13.0,19.0,9.0,33.0,69.0,4.0,4.0,19.0,14.0,12.0,33.0,59.0,28.0,4.0
2012-09-26,1.0,18.0,81.0,8.0,24.0,7.0,5.0,23.0,6.0,32.0,60.0,2.0,6.0,15.0,13.0,17.0,34.0,55.0,31.0,4.0
2012-09-27,3.0,13.0,76.0,6.0,16.0,4.0,18.0,24.0,4.0,34.0,69.0,7.0,,18.0,4.0,7.0,42.0,78.0,39.0,4.0
2012-09-28,10.0,15.0,42.0,5.0,28.0,13.0,12.0,25.0,6.0,34.0,64.0,4.0,4.0,11.0,10.0,10.0,31.0,54.0,35.0,3.0
2012-09-29,4.0,11.0,90.0,7.0,16.0,16.0,16.0,10.0,8.0,33.0,55.0,2.0,4.0,13.0,8.0,14.0,31.0,49.0,37.0,2.0
2012-09-30,9.0,21.0,55.0,2.0,22.0,13.0,8.0,6.0,5.0,8.0,38.0,,,15.0,5.0,18.0,27.0,47.0,37.0,2.0
2012-10-01,7.0,12.0,69.0,7.0,31.0,11.0,1.0,23.0,5.0,12.0,58.0,2.0,,18.0,14.0,13.0,18.0,61.0,33.0,2.0
2012-10-02,6.0,16.0,84.0,2.0,25.0,4.0,5.0,24.0,9.0,41.0,60.0,1.0,8.0,19.0,5.0,10.0,30.0,63.0,25.0,1.0
2012-10-03,8.0,15.0,92.0,1.0,26.0,6.0,9.0,30.0,3.0,39.0,53.0,4.0,4.0,16.0,9.0,9.0,22.0,68.0,29.0,3.0
2012-10-04,3.0,17.0,110.0,47.0,23.0,9.0,14.0,16.0,1.0,37.0,62.0,3.0,4.0,19.0,5.0,8.0,30.0,49.0,31.0,6.0
2012-10-05,3.0,10.0,115.0,6.0,20.0,16.0,4.0,18.0,7.0,36.0,69.0,3.0,5.0,16.0,6.0,9.0,28.0,47.0,26.0,3.0
2012-10-06,8.0,18.0,114.0,6.0,14.0,13.0,11.0,9.0,7.0,24.0,56.0,2.0,,9.0,7.0,6.0,27.0,45.0,32.0,4.0
2012-10-07,9.0,14.0,49.0,2.0,24.0,15.0,10.0,9.0,6.0,7.0,42.0,1.0,1.0,18.0,10.0,9.0,21.0,42.0,39.0,2.0
2012-10-08,3.0,16.0,63.0,12.0,18.0,3.0,5.0,15.0,7.0,12.0,48.0,4.0,,21.0,14.0,10.0,42.0,58.0,40.0,4.0
2012-10-09,4.0,14.0,52.0,6.0,29.0,3.0,10.0,22.0,4.0,39.0,49.0,12.0,,8.0,8.0,12.0,32.0,63.0,38.0,6.0
2012-10-10,5.0,12.0,92.0,6.0,19.0,6.0,6.0,27.0,3.0,49.0,47.0,7.0,3.0,16.0,6.0,9.0,34.0,57.0,39.0,3.0
2012-10-11,4.0,17.0,70.0,8.0,20.0,6.0,4.0,22.0,2.0,46.0,45.0,1.0,9.0,12.0,13.0,13.0,45.0,44.0,35.0,7.0
2012-10-12,2.0,13.0,85.0,5.0,31.0,5.0,8.0,18.0,6.0,41.0,58.0,7.0,8.0,14.0,8.0,12.0,31.0,55.0,31.0,9.0
2012-10-13,4.0,12.0,79.0,2.0,14.0,16.0,6.0,10.0,2.0,32.0,44.0,,,27.0,7.0,13.0,34.0,47.0,40.0,5.0
2012-10-14,3.0,12.0,66.0,1.0,17.0,12.0,6.0,2.0,5.0,9.0,51.0,,,13.0,5.0,11.0,34.0,37.0,31.0,
2012-10-15,2.0,10.0,60.0,5.0,31.0,6.0,5.0,30.0,8.0,14.0,56.0,5.0,,20.0,13.0,12.0,41.0,44.0,39.0,4.0
2012-10-16,4.0,9.0,93.0,1.0,23.0,6.0,8.0,26.0,11.0,36.0,73.0,1.0,2.0,15.0,6.0,11.0,37.0,54.0,29.0,5.0
2012-10-17,1.0,10.0,113.0,4.0,22.0,6.0,16.0,22.0,2.0,46.0,43.0,7.0,6.0,18.0,4.0,7.0,45.0,45.0,32.0,1.0
2012-10-18,4.0,18.0,67.0,12.0,22.0,12.0,4.0,31.0,3.0,41.0,61.0,4.0,5.0,11.0,9.0,13.0,39.0,59.0,31.0,5.0
2012-10-19,6.0,17.0,82.0,5.0,29.0,8.0,9.0,23.0,5.0,40.0,56.0,7.0,10.0,9.0,8.0,14.0,35.0,36.0,30.0,4.0
2012-10-20,3.0,12.0,110.0,6.0,29.0,11.0,16.0,10.0,3.0,30.0,56.0,4.0,4.0,17.0,10.0,11.0,25.0,52.0,24.0,
2012-10-21,5.0,12.0,54.0,2.0,22.0,8.0,7.0,6.0,4.0,14.0,58.0,4.0,,12.0,12.0,9.0,36.0,50.0,39.0,1.0
2012-10-22,1.0,9.0,76.0,7.0,31.0,5.0,9.0,22.0,7.0,11.0,63.0,8.0,4.0,23.0,5.0,5.0,47.0,55.0,36.0,3.0
2012-10-23,8.0,22.0,64.0,18.0,31.0,6.0,4.0,19.0,7.0,37.0,58.0,4.0,,28.0,6.0,8.0,31.0,55.0,39.0,6.0
2012-10-24,4.0,17.0,88.0,10.0,32.0,7.0,12.0,28.0,6.0,27.0,58.0,7.0,3.0,19.0,4.0,10.0,35.0,44.0,40.0,8.0
2012-10-25,5.0,12.0,85.0,2.0,22.0,3.0,3.0,21.0,6.0,28.0,46.0,3.0,4.0,19.0,9.0,11.0,22.0,60.0,40.0,3.0
2012-10-26,3.0,8.0,97.0,7.0,22.0,10.0,6.0,21.0,3.0,33.0,58.0,8.0,6.0,14.0,14.0,9.0,27.0,57.0,38.0,6.0
2012-10-27,10.0,18.0,86.0,6.0,24.0,12.0,7.0,7.0,3.0,29.0,62.0,2.0,2.0,16.0,17.0,14.0,28.0,53.0,41.0,2.0
2012-10-28,11.0,11.0,64.0,3.0,17.0,11.0,7.0,2.0,8.0,7.0,47.0,2.0,,6.0,4.0,11.0,25.0,32.0,35.0,2.0
2012-10-29,2.0,4.0,23.0,2.0,5.0,3.0,1.0,9.0,2.0,5.0,16.0,3.0,,12.0,5.0,4.0,21.0,13.0,19.0,
2012-10-30,7.0,9.0,52.0,17.0,20.0,3.0,7.0,10.0,7.0,28.0,37.0,3.0,,11.0,5.0,12.0,22.0,31.0,29.0,4.0
2012-10-31,2.0,9.0,66.0,8.0,21.0,9.0,5.0,22.0,3.0,32.0,50.0,3.0,9.0,10.0,8.0,12.0,34.0,50.0,47.0,6.0
2012-11-01,2.0,13.0,77.0,6.0,19.0,4.0,8.0,20.0,8.0,34.0,48.0,4.0,3.0,18.0,8.0,12.0,25.0,60.0,27.0,4.0
2012-11-02,6.0,14.0,94.0,1.0,11.0,8.0,4.0,21.0,8.0,30.0,42.0,7.0,,14.0,12.0,13.0,34.0,52.0,29.0,1.0
2012-11-03,3.0,19.0,85.0,2.0,14.0,18.0,6.0,9.0,4.0,28.0,55.0,3.0,,12.0,3.0,5.0,28.0,34.0,31.0,2.0
2012-11-04,9.0,14.0,54.0,3.0,15.0,17.0,8.0,8.0,4.0,9.0,50.0,4.0,,7.0,7.0,5.0,33.0,46.0,38.0,1.0
2012-11-05,6.0,18.0,50.0,8.0,24.0,5.0,5.0,27.0,6.0,11.0,52.0,5.0,,17.0,6.0,10.0,36.0,51.0,35.0,5.0
2012-11-06,4.0,4.0,41.0,6.0,20.0,8.0,5.0,23.0,5.0,28.0,39.0,3.0,2.0,9.0,7.0,8.0,30.0,51.0,36.0,
2012-11-07,4.0,10.0,40.0,7.0,25.0,2.0,6.0,20.0,3.0,18.0,44.0,4.0,,12.0,9.0,7.0,36.0,44.0,37.0,5.0
2012-11-08,1.0,9.0,77.0,5.0,22.0,6.0,7.0,24.0,2.0,36.0,51.0,3.0,5.0,16.0,8.0,8.0,31.0,49.0,25.0,8.0
2012-11-09,9.0,11.0,60.0,56.0,23.0,7.0,13.0,30.0,9.0,28.0,43.0,6.0,,13.0,6.0,8.0,21.0,50.0,24.0,10.0
2012-11-10,10.0,10.0,88.0,6.0,25.0,13.0,5.0,10.0,2.0,28.0,50.0,1.0,5.0,14.0,9.0,4.0,30.0,52.0,32.0,2.0
2012-11-11,2.0,17.0,65.0,4.0,21.0,12.0,4.0,6.0,3.0,20.0,60.0,6.0,,14.0,11.0,9.0,38.0,35.0,51.0,4.0
2012-11-12,8.0,8.0,62.0,7.0,31.0,4.0,14.0,13.0,11.0,18.0,41.0,1.0,,23.0,18.0,7.0,36.0,57.0,36.0,5.0
2012-11-13,2.0,11.0,67.0,6.0,22.0,7.0,10.0,25.0,6.0,40.0,53.0,4.0,,21.0,10.0,14.0,29.0,45.0,30.0,6.0
2012-11-14,2.0,12.0,88.0,3.0,19.0,7.0,7.0,26.0,5.0,38.0,52.0,5.0,6.0,11.0,10.0,16.0,34.0,43.0,23.0,7.0
2012-11-15,3.0,11.0,64.0,6.0,26.0,7.0,6.0,20.0,7.0,27.0,46.0,2.0,7.0,20.0,9.0,15.0,26.0,43.0,29.0,3.0
2012-11-16,4.0,7.0,74.0,5.0,21.0,10.0,8.0,17.0,3.0,27.0,43.0,3.0,5.0,18.0,8.0,6.0,32.0,55.0,19.0,6.0
2012-11-17,5.0,8.0,99.0,5.0,24.0,10.0,9.0,15.0,5.0,24.0,37.0,1.0,,18.0,3.0,8.0,39.0,44.0,48.0,1.0
2012-11-18,3.0,11.0,47.0,4.0,24.0,24.0,6.0,12.0,1.0,8.0,41.0,4.0,,19.0,12.0,6.0,41.0,36.0,32.0,3.0
2012-11-19,3.0,16.0,38.0,3.0,27.0,11.0,3.0,25.0,5.0,17.0,47.0,5.0,,17.0,6.0,6.0,31.0,50.0,40.0,4.0
2012-11-20,4.0,8.0,65.0,1.0,24.0,11.0,9.0,27.0,5.0,42.0,54.0,3.0,,15.0,5.0,6.0,30.0,62.0,41.0,3.0
2012-11-21,3.0,12.0,57.0,8.0,19.0,12.0,8.0,11.0,1.0,36.0,48.0,3.0,,12.0,12.0,6.0,33.0,39.0,30.0,4.0
2012-11-22,3.0,6.0,20.0,3.0,18.0,7.0,4.0,4.0,2.0,2.0,43.0,1.0,,10.0,1.0,8.0,22.0,16.0,23.0,1.0
2012-11-23,,15.0,76.0,3.0,22.0,9.0,2.0,21.0,5.0,38.0,47.0,5.0,3.0,15.0,7.0,18.0,22.0,52.0,48.0,2.0
2012-11-24,8.0,9.0,100.0,4.0,21.0,19.0,4.0,6.0,8.0,31.0,33.0,1.0,2.0,11.0,5.0,9.0,37.0,51.0,37.0,1.0
2012-11-25,6.0,7.0,83.0,3.0,14.0,20.0,5.0,4.0,2.0,17.0,46.0,2.0,,17.0,7.0,7.0,28.0,26.0,19.0,1.0
2012-11-26,4.0,10.0,43.0,6.0,25.0,4.0,6.0,22.0,3.0,17.0,70.0,5.0,,17.0,4.0,8.0,35.0,37.0,24.0,3.0
2012-11-27,2.0,12.0,55.0,2.0,28.0,6.0,4.0,27.0,7.0,37.0,40.0,4.0,2.0,14.0,9.0,8.0,29.0,37.0,24.0,1.0
2012-11-28,5.0,12.0,69.0,2.0,29.0,7.0,9.0,21.0,1.0,33.0,43.0,4.0,7.0,21.0,11.0,7.0,30.0,56.0,35.0,3.0
2012-11-29,4.0,7.0,70.0,4.0,27.0,8.0,9.0,27.0,5.0,43.0,49.0,4.0,4.0,15.0,12.0,11.0,27.0,48.0,22.0,2.0
2012-11-30,10.0,17.0,79.0,2.0,21.0,5.0,8.0,23.0,6.0,36.0,49.0,1.0,3.0,22.0,8.0,11.0,47.0,52.0,27.0,4.0
2012-12-01,2.0,14.0,59.0,3.0,22.0,18.0,8.0,14.0,4.0,31.0,47.0,1.0,2.0,23.0,9.0,6.0,25.0,45.0,35.0,4.0
2012-12-02,9.0,19.0,54.0,2.0,12.0,21.0,3.0,5.0,3.0,13.0,30.0,1.0,,9.0,10.0,4.0,29.0,52.0,30.0,2.0
2012-12-03,7.0,19.0,71.0,3.0,23.0,7.0,2.0,24.0,4.0,18.0,60.0,6.0,,18.0,10.0,12.0,47.0,47.0,36.0,5.0
2012-12-04,7.0,10.0,68.0,7.0,23.0,7.0,11.0,23.0,3.0,32.0,69.0,4.0,8.0,14.0,6.0,18.0,20.0,43.0,27.0,1.0
2012-12-05,1.0,6.0,83.0,10.0,24.0,9.0,8.0,19.0,5.0,41.0,47.0,4.0,5.0,16.0,12.0,7.0,28.0,52.0,30.0,4.0
2012-12-06,2.0,10.0,83.0,1.0,25.0,8.0,11.0,17.0,4.0,33.0,53.0,6.0,6.0,14.0,6.0,18.0,35.0,49.0,31.0,5.0
2012-12-07,4.0,13.0,78.0,2.0,22.0,7.0,6.0,27.0,2.0,29.0,68.0,3.0,,17.0,4.0,11.0,29.0,56.0,27.0,4.0
2012-12-08,6.0,13.0,132.0,3.0,18.0,22.0,12.0,13.0,2.0,37.0,32.0,1.0,2.0,16.0,10.0,9.0,33.0,40.0,27.0,5.0
2012-12-09,5.0,14.0,70.0,4.0,19.0,8.0,3.0,8.0,3.0,8.0,51.0,,,11.0,4.0,9.0,26.0,41.0,34.0,2.0
2012-12-10,3.0,15.0,48.0,7.0,25.0,8.0,5.0,28.0,8.0,11.0,67.0,2.0,,15.0,10.0,8.0,34.0,51.0,36.0,3.0
2012-12-11,4.0,11.0,78.0,8.0,26.0,11.0,4.0,26.0,1.0,44.0,61.0,3.0,6.0,14.0,7.0,14.0,30.0,73.0,38.0,6.0
2012-12-12,3.0,15.0,63.0,5.0,14.0,5.0,7.0,36.0,5.0,38.0,61.0,4.0,10.0,18.0,13.0,11.0,27.0,38.0,28.0,3.0
2012-12-13,2.0,15.0,53.0,3.0,12.0,7.0,6.0,30.0,6.0,30.0,65.0,8.0,5.0,22.0,13.0,6.0,29.0,46.0,25.0,2.0
2012-12-14,6.0,19.0,68.0,5.0,24.0,10.0,9.0,25.0,7.0,27.0,53.0,3.0,,17.0,4.0,7.0,30.0,62.0,34.0,6.0
2012-12-15,3.0,14.0,129.0,5.0,10.0,18.0,9.0,14.0,6.0,25.0,42.0,3.0,2.0,17.0,5.0,9.0,25.0,44.0,30.0,6.0
2012-12-16,4.0,4.0,75.0,4.0,7.0,14.0,6.0,8.0,3.0,14.0,38.0,4.0,,11.0,4.0,10.0,22.0,50.0,24.0,2.0
2012-12-17,5.0,10.0,51.0,3.0,35.0,8.0,4.0,24.0,3.0,13.0,55.0,8.0,,25.0,5.0,7.0,30.0,50.0,27.0,8.0
2012-12-18,4.0,13.0,63.0,3.0,33.0,3.0,8.0,27.0,9.0,39.0,58.0,1.0,4.0,15.0,9.0,11.0,29.0,48.0,30.0,4.0
2012-12-19,3.0,9.0,61.0,5.0,22.0,7.0,11.0,28.0,3.0,35.0,57.0,4.0,11.0,10.0,16.0,9.0,28.0,54.0,31.0,5.0
2012-12-20,1.0,13.0,57.0,1.0,18.0,7.0,8.0,20.0,5.0,20.0,63.0,5.0,2.0,17.0,9.0,9.0,22.0,43.0,31.0,8.0
